query_hist,current_time,生成结果
下个月8号上午九点版本发布,2025-06-24 18:38:34,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""资料"",""content"":""版本发布"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月8号"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 18:38:34""}}"
明天上午九点用户画像工作坊,2025-06-24 19:14:55,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""用户画像工作坊"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 19:14:55""}}"
下周六全天搬家,2025-06-24 19:18:02,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""搬家"",""content"":""搬家"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 08:00:00"",""end_time"":""2025-07-05 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 19:18:02""}}"
后天晚上8点线上粉丝会,2025-06-24 19:33:05,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""线上粉丝会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 19:33:05""}}"
帮我记下下周一上午十点新媒体运营策略研讨会,2025-06-24 19:50:10,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""新媒体运营策略研讨会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""上午十点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 19:50:10""}}"
下周三上午11点签证面试,2025-06-24 20:37:55,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""签证面试"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""上午11点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 20:37:55""}}"
下个月5号数据埋点,2025-06-24 21:08:35,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""数据埋点"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月5号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:08:35""}}"
下个月10号叠放衣物，到时提醒我一下,2025-06-24 21:11:15,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家务"",""content"":""叠放衣物"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月10号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:11:15""}}"
帮我记下下周一上午十点半供应链优化协调会,2025-06-24 21:30:58,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""供应链优化协调会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""十点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 10:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:30:58""}}"
下周一全天封闭开发,2025-06-24 21:31:09,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""全天封闭开发"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 08:00:00"",""end_time"":""2025-06-30 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:31:09""}}"
明天早上9点有个培训成果汇报会,2025-06-24 21:31:26,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""培训成果汇报会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:31:26""}}"
明天下午4点成本控制分析会,2025-06-24 21:33:40,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""成本控制分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:33:40""}}"
本月30号上午10点技术方案评审会,2025-06-24 21:51:26,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""技术方案评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 21:51:26""}}"
明天下午5点英语课,2025-06-24 22:10:09,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""学习"",""content"":""英语课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午5点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 17:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:10:09""}}"
下周三下午三点竞品分析,2025-06-24 22:17:03,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""竞品分析"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:17:03""}}"
本月28号要梳发化妆，到时提醒我一下,2025-06-24 22:23:03,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""梳发化妆"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:23:03""}}"
明天下午三点整理文件，到时提醒我一下,2025-06-24 22:29:00,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""整理文件"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 15:00:00"",""end_time"":"""",""remind_time"":""2025-06-25 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:29:00""}}"
大后天晚上7点五年级家长会,2025-06-24 22:40:19,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""五年级家长会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""大后天"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:40:19""}}"
周五下午四点年度预算编制协调会,2025-06-24 22:47:16,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""年度预算编制协调会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:47:16""}}"
本月26号用户反馈分析,2025-06-24 22:51:29,"{""result"":{""scene_id"":2,""memory_type"":""备忘"",""is_query_create_time"":true,""create_query_stime"":""2025-06-24 00:00:00"",""create_query_etime"":""2025-06-24 23:59:59"",""is_query_execute_time"":false,""execute_query_stime"":"""",""execute_query_etime"":"""",""query_content"":""本月26号用户反馈分析"",""query_place"":"""",""query_person"":"""",""current_time"":""2025-06-24 22:51:29""}}"
周六下午2点同学聚会,2025-06-24 22:56:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""同学聚会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 22:56:39""}}"
明天下午3点采购家电耗材，到时提醒我一下,2025-06-24 23:28:16,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""采购家电耗材"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-25 15:00:00"",""end_time"":"""",""remind_time"":""2025-06-25 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 23:28:16""}}"
下周三下午2点拜访客户,2025-06-24 23:44:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""拜访客户"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 23:44:12""}}"
周四上午11点会同学聚会,2025-06-25 00:16:05,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""会同学聚会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""上午11点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 00:16:05""}}"
本月30号上午十点跨部门项目启动会,2025-06-25 00:42:34,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跨部门项目启动会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月30号"",""start_time_chinese"":""上午十点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 00:42:34""}}"
后天下午两点购买婴儿用品，到时提醒我一下,2025-06-25 00:57:23,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""购买婴儿用品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 14:00:00"",""end_time"":"""",""remind_time"":""2025-06-27 14:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 00:57:23""}}"
本月15号烹饪晚餐，到时提醒我一下,2025-06-25 01:13:53,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""烹饪晚餐"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月15号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 01:13:53""}}"
下周四全天财务报表审核,2025-06-25 01:52:08,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""财务报表审核"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 08:00:00"",""end_time"":""2025-07-03 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 01:52:08""}}"
下周三全天办公场地选址决策会议,2025-06-25 02:11:36,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""办公场地选址决策会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 02:11:36""}}"
