query_hist,current_time,生成结果
下周三下午3点预约了牙医,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""预约了牙医"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午3点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周五晚上7点跟老张吃饭,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""跟老张吃饭"",""place"":"""",""related_person"":""老张"",""start_date_chinese"":""这周五"",""start_time_chinese"":""晚上7点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
帮我记下每个月5号还信用卡,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""还信用卡"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""月"",""repeat_value"":""5"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月1号交房租别忘了,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""交房租"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月1号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下个月1号"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每天晚上8点提醒我健身,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""健身"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""晚上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 20:00:00"",""end_time"":"""",""remind_time"":""2025-06-27 20:00:00"",""is_repeat_time"":""是"",""repeat_freq"":""日"",""repeat_value"":""1"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
记得这周六上午10点去接孩子,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""去接孩子"",""place"":"""",""related_person"":""孩子"",""start_date_chinese"":""这周六"",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周天下午2点有个线上会议,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""线上会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周天"",""start_time_chinese"":""下午2点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周三早上记得把垃圾带出去,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":"""",""content"":""把垃圾带出去"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周三"",""start_time_chinese"":""早上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周二早上记得帮我预约理发店,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""预约理发店"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""周二早上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 08:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
周四下班前把周报发给主管,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""把周报发给主管"",""place"":"""",""related_person"":""主管"",""start_date_chinese"":""周四"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周一带客户参观记得准备资料,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""带客户参观"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周五晚上七点闺蜜生日聚餐,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""闺蜜生日聚餐"",""place"":"""",""related_person"":""闺蜜"",""start_date_chinese"":""这周五"",""start_time_chinese"":""晚上七点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周六上午十点健身私教课别忘了,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""健身私教课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""上午十点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下个月15号要交房租了提醒我,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""生活"",""content"":""交房租"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月15号"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""下个月15号"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
后天记得去宠物医院给猫咪打疫苗,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""去宠物医院给猫咪打疫苗"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""后天"",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
大后天早上有个视频会议提前准备,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""视频会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""大后天"",""start_time_chinese"":""早上"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
记得提醒我每周末给妈妈打电话,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家庭"",""content"":""给妈妈打电话"",""place"":"""",""related_person"":""妈妈"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""是"",""repeat_freq"":""周"",""repeat_value"":""6,7"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周三要给同事准备生日礼物,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""礼物"",""content"":""给同事准备生日礼物"",""place"":"""",""related_person"":""同事"",""start_date_chinese"":"""",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
明天下午3点和小王在星巴克讨论项目进度,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和小王讨论项目进度"",""place"":""星巴克"",""related_person"":""小王"",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周五晚上7点半记得给老妈打电话祝生日快乐,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":"""",""content"":""给老妈打电话祝生日快乐"",""place"":"""",""related_person"":""老妈"",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点半"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":""周五"",""remind_time_chinese"":""晚上7点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-27 19:30:00"",""end_time"":"""",""remind_time"":""2025-06-27 19:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
下周二上午10点部门季度会议别迟到,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""部门季度会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""上午10点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
这周六2点要去健身房上私教课,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""去健身房上私教课"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周六"",""start_time_chinese"":""2点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
"记得这周日买猫粮和猫砂  ",2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""买猫粮和猫砂"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周日"",""start_time_chinese"":"""",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
周四中午12点和张总在粤菜馆约饭,2025-06-27 13:58:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和张总在粤菜馆约饭"",""place"":""粤菜馆"",""related_person"":""张总"",""start_date_chinese"":""周四"",""start_time_chinese"":""中午12点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":"""",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28""}}"
每天早上8点提醒我吃维生素,2025-06-27 13:58:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""吃维生素"",""place"":"""",""related_person"":"""",""start_date_chinese"":"""",""start_time_chinese"":""早上8点"",""end_date_chinese"":"""",""end_time_chinese"":"""",""remind_date_chinese"":"""",""remind_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 08:00:00"",""end_time"":"""",""remind_time"":""2025-06-28 08:00:00"",""is_repeat_time"":""是"",""repeat_freq"":""日"",""repeat_value"":""1"",""repeat_last_time"":"""",""current_time"":""2025-06-27 13:58:28"",""is_stop"":true,""reply_content"":""明天上午8点提醒你，行不？""}}"
